     1	1000000007417.782715
     2	1000000006777.825684
     3	1000000006193.130371
     4	1000000006026.548340
     5	1000000005851.374756
     6	1000000005745.364624
     7	1000000005729.077881
     8	1000000005717.346680
     9	1000000005573.527100
    10	1000000005628.194214
    11	1000000005594.243164
    12	1000000005438.180054
    13	1000000005387.565796
    14	1000000005341.521484
    15	1000000005316.310425
    16	1000000005286.068726
    17	1000000005265.489746
    18	1000000005261.771484
    19	1000000005259.380859
    20	1000000005258.358154
    21	1000000005257.030884
    22	1000000005255.920654
    23	1000000005254.846069
    24	1000000005253.952026
    25	1000000005253.120850
    26	1000000005252.213501
    27	1000000005251.485474
    28	1000000005250.702026
    29	1000000005249.948486
    30	1000000005249.294189
    31	1000000005248.494019
    32	1000000005247.690430
    33	1000000005246.936279
    34	1000000005246.156250
    35	1000000005245.396484
    36	1000000005244.780884
    37	1000000005244.067139
    38	1000000005243.398071
    39	1000000005242.754150
    40	1000000005242.215210
    41	1000000005241.654419
    42	1000000005241.062134
    43	1000000005240.487305
    44	1000000005239.917969
    45	1000000005239.428589
    46	1000000005238.979004
    47	1000000005238.477661
    48	1000000005237.982300
    49	1000000005237.441895
    50	1000000005236.893555
    51	1000000005236.360596
    52	1000000005235.841309
    53	1000000005235.349121
    54	1000000005234.888916
    55	1000000005234.455444
    56	1000000005234.098511
    57	1000000005233.708374
    58	1000000005233.333374
    59	1000000005232.943970
    60	1000000005232.622314
    61	1000000005232.289429
    62	1000000005231.994019
    63	1000000005231.738159
    64	1000000005231.544189
    65	1000000005231.290649
    66	1000000005231.056030
    67	1000000005230.858765
    68	1000000005230.647949
    69	1000000005230.449829
    70	1000000005230.254150
    71	1000000005230.068970
    72	1000000005229.904541
    73	1000000005229.731445
    74	1000000005229.550415
    75	1000000005229.364014
    76	1000000005229.193115
    77	1000000005229.023926
    78	1000000005228.855469
    79	1000000005228.695801
    80	1000000005228.531006
    81	1000000005228.364014
    82	1000000005228.189941
    83	1000000005228.006836
    84	1000000005227.838989
    85	1000000005227.647461
    86	1000000005227.471680
    87	1000000005227.301514
    88	1000000005227.123169
    89	1000000005226.979736
    90	1000000005226.836914
    91	1000000005226.675049
    92	1000000005226.520996
    93	1000000005226.401611
    94	1000000005226.244629
    95	1000000005226.092041
    96	1000000005225.928589
    97	1000000005225.783569
    98	1000000005225.617676
    99	1000000005225.453491
   100	1000000005225.265869
   101	1000000005225.135376
   102	1000000005224.987549
   103	1000000005224.837891
   104	1000000005224.705566
   105	1000000005224.558105
   106	1000000005224.409790
   107	1000000005224.251465
   108	1000000005224.114990
   109	1000000005223.967041
   110	1000000005223.785400
   111	1000000005223.635986
   112	1000000005223.479126
   113	1000000005223.290649
   114	1000000005223.137085
   115	1000000005222.958130
   116	1000000005222.773560
   117	1000000005222.620605
   118	1000000005222.441650
   119	1000000005222.267090
   120	1000000005222.105225
   121	1000000005221.929810
   122	1000000005221.770264
   123	1000000005221.611694
   124	1000000005221.459106
   125	1000000005221.273804
   126	1000000005221.118286
   127	1000000005220.974976
   128	1000000005220.828979
   129	1000000005220.698486
   130	1000000005220.564941
   131	1000000005220.418091
   132	1000000005220.275391
   133	1000000005220.125244
   134	1000000005219.974365
   135	1000000005219.852905
   136	1000000005219.704224
   137	1000000005219.549561
   138	1000000005219.411499
   139	1000000005219.251221
   140	1000000005219.107056
   141	1000000005218.956299
   142	1000000005218.795654
   143	1000000005218.667114
   144	1000000005218.522339
   145	1000000005218.353394
   146	1000000005218.210205
   147	1000000005218.048706
   148	1000000005217.895020
   149	1000000005217.749390
   150	1000000005217.629761
   151	1000000005217.481934
   152	1000000005217.342285
   153	1000000005217.189819
   154	1000000005217.049194
   155	1000000005216.887451
   156	1000000005216.741211
   157	1000000005216.576660
   158	1000000005216.449341
   159	1000000005216.324829
   160	1000000005216.223389
   161	1000000005216.113525
   162	1000000005216.008789
   163	1000000005215.909424
   164	1000000005215.817139
   165	1000000005215.711304
   166	1000000005215.616821
   167	1000000005215.525635
   168	1000000005215.420654
   169	1000000005215.327026
   170	1000000005215.215576
   171	1000000005215.116455
   172	1000000005215.013794
   173	1000000005214.896484
   174	1000000005214.780884
   175	1000000005214.642700
   176	1000000005214.528564
   177	1000000005214.397339
   178	1000000005214.271851
   179	1000000005214.154419
   180	1000000005214.018311
   181	1000000005213.919189
   182	1000000005213.802246
   183	1000000005213.690430
   184	1000000005213.589966
   185	1000000005213.470825
   186	1000000005213.352051
   187	1000000005213.259155
   188	1000000005213.154419
   189	1000000005213.042969
   190	1000000005212.946045
   191	1000000005212.858765
   192	1000000005212.769165
   193	1000000005212.681885
   194	1000000005212.588989
   195	1000000005212.498779
   196	1000000005212.417480
   197	1000000005212.331055
   198	1000000005212.244751
   199	1000000005212.155884
   200	1000000005212.064819
   201	1000000005211.968994
   202	1000000005211.855469
   203	1000000005211.759399
   204	1000000005211.665894
   205	1000000005211.568115
   206	1000000005211.456299
   207	1000000005211.352661
   208	1000000005211.246216
   209	1000000005211.145264
   210	1000000005211.044434
   211	1000000005210.944214
   212	1000000005210.848511
   213	1000000005210.740356
   214	1000000005210.642944
   215	1000000005210.546509
   216	1000000005210.443481
   217	1000000005210.347534
   218	1000000005210.247070
   219	1000000005210.144531
   220	1000000005210.035400
   221	1000000005209.947510
   222	1000000005209.859009
   223	1000000005209.776245
   224	1000000005209.687256
   225	1000000005209.592041
   226	1000000005209.498779
   227	1000000005209.408569
   228	1000000005209.317749
   229	1000000005209.223755
   230	1000000005209.117676
   231	1000000005209.022339
   232	1000000005208.921875
   233	1000000005208.811401
   234	1000000005208.711914
   235	1000000005208.594116
   236	1000000005208.497559
   237	1000000005208.399170
   238	1000000005208.301880
   239	1000000005208.206421
   240	1000000005208.108765
   241	1000000005208.014404
   242	1000000005207.929565
   243	1000000005207.843140
   244	1000000005207.757690
   245	1000000005207.664185
   246	1000000005207.569336
   247	1000000005207.497925
   248	1000000005207.408081
   249	1000000005207.333496
   250	1000000005207.246704
   251	1000000005207.154785
   252	1000000005207.059326
   253	1000000005206.967651
   254	1000000005206.864990
   255	1000000005206.784180
   256	1000000005206.684204
   257	1000000005206.597900
   258	1000000005206.502686
   259	1000000005206.403931
   260	1000000005206.312500
   261	1000000005206.200439
   262	1000000005206.077515
   263	1000000005205.972046
   264	1000000005205.856079
   265	1000000005205.735229
   266	1000000005205.605225
   267	1000000005205.474976
   268	1000000005205.350220
   269	1000000005205.223755
   270	1000000005205.100464
   271	1000000005204.986450
   272	1000000005204.878540
   273	1000000005204.759766
   274	1000000005204.656006
   275	1000000005204.537231
   276	1000000005204.431274
   277	1000000005204.319946
   278	1000000005204.239990
   279	1000000005204.156616
   280	1000000005204.067871
   281	1000000005203.978760
   282	1000000005203.887695
   283	1000000005203.790649
   284	1000000005203.698730
   285	1000000005203.602295
   286	1000000005203.523804
   287	1000000005203.441284
   288	1000000005203.349976
   289	1000000005203.264160
   290	1000000005203.192505
   291	1000000005203.110229
   292	1000000005203.027344
   293	1000000005202.943481
   294	1000000005202.872314
   295	1000000005202.796509
   296	1000000005202.732544
   297	1000000005202.664429
   298	1000000005202.592651
   299	1000000005202.509399
   300	1000000005202.426514
   301	1000000005202.346436
   302	1000000005202.264526
   303	1000000005202.174805
   304	1000000005202.088745
