     1	1000000036560.767456
     2	1000000032805.011230
     3	1000000030919.609741
     4	1000000029931.174316
     5	1000000029173.490601
     6	1000000028681.556885
     7	1000000028435.136230
     8	1000000028106.990601
     9	1000000027839.577271
    10	1000000028038.333130
    11	1000000027797.608276
    12	1000000027248.833740
    13	1000000027023.613525
    14	1000000026809.750854
    15	1000000026683.027100
    16	1000000026634.310425
    17	1000000026597.571655
    18	1000000026563.494751
    19	1000000026537.286255
    20	1000000026512.997681
    21	1000000026494.165405
    22	1000000026479.991211
    23	1000000026470.016479
    24	1000000026461.409790
    25	1000000026453.848755
    26	1000000026447.547241
    27	1000000026440.587769
    28	1000000026434.441284
    29	1000000026428.275024
    30	1000000026422.365234
    31	1000000026415.740234
    32	1000000026410.001099
    33	1000000026402.664185
    34	1000000026394.552246
    35	1000000026385.808716
    36	1000000026375.821289
    37	1000000026362.552734
    38	1000000026348.757324
    39	1000000026333.992920
    40	1000000026318.748291
    41	1000000026303.873901
    42	1000000026290.924805
    43	1000000026279.865234
    44	1000000026269.060059
    45	1000000026260.326904
    46	1000000026252.052246
    47	1000000026244.045044
    48	1000000026236.115356
    49	1000000026229.062866
    50	1000000026221.107544
    51	1000000026213.841919
    52	1000000026206.193359
    53	1000000026199.373901
    54	1000000026192.604004
    55	1000000026186.111206
    56	1000000026180.878174
    57	1000000026175.306885
    58	1000000026169.775024
    59	1000000026164.137939
    60	1000000026159.089966
    61	1000000026153.744141
    62	1000000026147.959106
    63	1000000026142.911499
    64	1000000026137.414551
    65	1000000026131.975586
    66	1000000026127.086304
    67	1000000026121.502930
    68	1000000026116.317505
    69	1000000026110.984619
    70	1000000026105.977051
    71	1000000026100.754761
    72	1000000026095.728394
    73	1000000026090.701660
    74	1000000026085.154175
    75	1000000026079.489136
    76	1000000026073.573364
    77	1000000026068.498169
    78	1000000026063.596436
    79	1000000026058.721680
    80	1000000026053.793579
    81	1000000026049.598511
    82	1000000026045.299561
    83	1000000026041.327515
    84	1000000026037.493164
    85	1000000026033.722656
    86	1000000026030.235229
    87	1000000026027.306274
    88	1000000026024.226074
    89	1000000026021.584595
    90	1000000026019.083496
    91	1000000026016.813599
    92	1000000026014.497925
    93	1000000026012.481934
    94	1000000026010.496216
    95	1000000026008.601685
    96	1000000026006.650024
    97	1000000026004.678711
    98	1000000026002.693726
    99	1000000026000.908936
   100	1000000025999.117554
   101	1000000025997.462769
   102	1000000025995.953491
   103	1000000025994.457520
   104	1000000025993.045776
   105	1000000025991.913696
   106	1000000025990.626465
   107	1000000025989.631714
   108	1000000025988.608765
   109	1000000025987.801636
   110	1000000025986.974976
   111	1000000025986.236084
   112	1000000025985.428101
   113	1000000025984.652344
   114	1000000025983.848145
   115	1000000025983.122681
   116	1000000025982.386475
   117	1000000025981.696411
   118	1000000025980.967285
   119	1000000025980.337036
   120	1000000025979.778564
   121	1000000025979.135376
   122	1000000025978.535400
   123	1000000025977.934204
   124	1000000025977.306274
   125	1000000025976.704590
   126	1000000025976.152344
   127	1000000025975.604004
   128	1000000025975.117065
   129	1000000025974.671265
   130	1000000025974.252319
   131	1000000025973.775391
   132	1000000025973.317505
   133	1000000025972.884766
   134	1000000025972.489624
   135	1000000025972.035645
   136	1000000025971.627930
   137	1000000025971.199829
   138	1000000025970.800171
   139	1000000025970.410645
   140	1000000025970.009644
   141	1000000025969.528809
   142	1000000025969.104614
   143	1000000025968.722534
   144	1000000025968.302856
   145	1000000025967.901245
   146	1000000025967.498169
   147	1000000025967.074829
   148	1000000025966.669800
   149	1000000025966.244141
   150	1000000025965.839111
   151	1000000025965.396606
   152	1000000025965.015015
   153	1000000025964.630981
   154	1000000025964.197266
   155	1000000025963.845215
   156	1000000025963.456909
   157	1000000025963.040039
   158	1000000025962.660156
   159	1000000025962.266479
   160	1000000025961.952026
   161	1000000025961.589966
   162	1000000025961.239136
   163	1000000025960.905029
   164	1000000025960.560791
   165	1000000025960.260864
   166	1000000025959.942505
   167	1000000025959.618286
   168	1000000025959.292114
   169	1000000025958.953979
   170	1000000025958.617920
   171	1000000025958.286499
   172	1000000025957.923340
   173	1000000025957.592529
   174	1000000025957.254395
   175	1000000025956.916626
   176	1000000025956.609009
   177	1000000025956.280640
   178	1000000025955.991699
   179	1000000025955.696045
   180	1000000025955.425415
   181	1000000025955.183716
   182	1000000025954.937256
   183	1000000025954.657959
   184	1000000025954.390991
   185	1000000025954.120850
   186	1000000025953.825439
   187	1000000025953.518799
   188	1000000025953.197510
   189	1000000025952.866455
   190	1000000025952.579346
   191	1000000025952.333374
   192	1000000025952.032471
   193	1000000025951.774414
   194	1000000025951.483521
   195	1000000025951.197510
   196	1000000025950.872070
   197	1000000025950.564575
   198	1000000025950.292725
   199	1000000025950.015869
   200	1000000025949.713745
   201	1000000025949.425659
   202	1000000025949.156616
   203	1000000025948.887695
   204	1000000025948.611816
   205	1000000025948.326904
   206	1000000025948.063599
   207	1000000025947.829346
   208	1000000025947.592529
   209	1000000025947.356689
   210	1000000025947.090210
   211	1000000025946.817749
   212	1000000025946.552490
   213	1000000025946.288086
   214	1000000025945.999390
   215	1000000025945.710815
   216	1000000025945.405884
   217	1000000025945.112549
   218	1000000025944.797485
   219	1000000025944.529541
   220	1000000025944.252930
   221	1000000025944.014771
   222	1000000025943.737671
   223	1000000025943.492920
   224	1000000025943.244385
   225	1000000025942.998169
   226	1000000025942.742310
   227	1000000025942.500610
   228	1000000025942.260010
   229	1000000025942.025635
   230	1000000025941.770264
   231	1000000025941.508545
   232	1000000025941.279541
   233	1000000025941.041870
   234	1000000025940.802734
   235	1000000025940.602051
   236	1000000025940.389160
   237	1000000025940.189209
   238	1000000025940.020386
   239	1000000025939.838135
   240	1000000025939.691895
   241	1000000025939.545654
   242	1000000025939.410645
   243	1000000025939.265015
   244	1000000025939.114014
   245	1000000025938.982666
   246	1000000025938.833984
   247	1000000025938.675171
   248	1000000025938.527466
   249	1000000025938.400269
   250	1000000025938.263306
   251	1000000025938.121216
   252	1000000025937.960449
   253	1000000025937.818359
   254	1000000025937.673584
   255	1000000025937.545410
   256	1000000025937.390625
   257	1000000025937.227295
   258	1000000025937.076416
   259	1000000025936.940796
   260	1000000025936.808716
   261	1000000025936.698730
   262	1000000025936.556519
   263	1000000025936.448975
   264	1000000025936.350830
   265	1000000025936.256714
   266	1000000025936.150024
   267	1000000025936.049805
   268	1000000025935.935791
   269	1000000025935.830444
   270	1000000025935.729370
   271	1000000025935.627686
   272	1000000025935.526855
   273	1000000025935.425171
   274	1000000025935.346069
   275	1000000025935.270264
   276	1000000025935.172485
   277	1000000025935.084839
   278	1000000025935.008179
   279	1000000025934.931641
   280	1000000025934.847534
   281	1000000025934.764771
   282	1000000025934.688721
   283	1000000025934.619141
   284	1000000025934.549194
   285	1000000025934.485596
   286	1000000025934.418335
   287	1000000025934.358521
   288	1000000025934.297119
   289	1000000025934.222290
   290	1000000025934.159424
   291	1000000025934.095825
   292	1000000025934.041504
   293	1000000025933.982300
   294	1000000025933.919189
   295	1000000025933.867554
   296	1000000025933.819336
   297	1000000025933.761841
   298	1000000025933.704224
   299	1000000025933.653564
   300	1000000025933.585571
   301	1000000025933.533936
   302	1000000025933.476074
