     1	1000000034211.869873
     2	1000000030826.955322
     3	1000000029151.492676
     4	1000000028371.166382
     5	1000000028007.146729
     6	1000000027881.377197
     7	1000000027822.909180
     8	1000000027815.759521
     9	1000000027808.673340
    10	1000000027803.833252
    11	1000000027798.530029
    12	1000000027794.103027
    13	1000000027788.140991
    14	1000000027781.482178
    15	1000000027774.728638
    16	1000000027769.536621
    17	1000000027763.503174
    18	1000000027758.019653
    19	1000000027751.188477
    20	1000000027745.141113
    21	1000000027739.079834
    22	1000000027733.904419
    23	1000000027729.862183
    24	1000000027725.218018
    25	1000000027720.305298
    26	1000000027716.664795
    27	1000000027712.685669
    28	1000000027707.640137
    29	1000000027702.774658
    30	1000000027699.118774
    31	1000000027695.292847
    32	1000000027691.085815
    33	1000000027687.605957
    34	1000000027684.353882
    35	1000000027681.179810
    36	1000000027677.354858
    37	1000000027672.709106
    38	1000000027668.070190
    39	1000000027663.845825
    40	1000000027659.944214
    41	1000000027656.134277
    42	1000000027652.323608
    43	1000000027648.028320
    44	1000000027643.586426
    45	1000000027639.174805
    46	1000000027634.311279
    47	1000000027629.925293
    48	1000000027626.708008
    49	1000000027624.005371
    50	1000000027621.311768
    51	1000000027617.613647
    52	1000000027613.252197
    53	1000000027609.218750
    54	1000000027605.172241
    55	1000000027601.115112
    56	1000000027597.152222
    57	1000000027593.119263
    58	1000000027589.912842
    59	1000000027586.121094
    60	1000000027582.886841
    61	1000000027579.937622
    62	1000000027577.208740
    63	1000000027574.501099
    64	1000000027571.822998
    65	1000000027568.888550
    66	1000000027565.981201
    67	1000000027562.499023
    68	1000000027558.807373
    69	1000000027555.221924
    70	1000000027552.026367
    71	1000000027549.171143
    72	1000000027545.831909
    73	1000000027542.542969
    74	1000000027539.528442
    75	1000000027536.646118
    76	1000000027534.109741
    77	1000000027531.449829
    78	1000000027529.206421
    79	1000000027527.088257
    80	1000000027525.025757
    81	1000000027523.092041
    82	1000000027520.699707
    83	1000000027518.457520
    84	1000000027516.889893
    85	1000000027514.729370
    86	1000000027512.152832
    87	1000000027510.051758
    88	1000000027507.583862
    89	1000000027505.045166
    90	1000000027502.673950
    91	1000000027500.456543
    92	1000000027498.372070
    93	1000000027496.605103
    94	1000000027494.718384
    95	1000000027492.713623
    96	1000000027490.739014
    97	1000000027488.471436
    98	1000000027486.375122
    99	1000000027484.366089
   100	1000000027482.797974
